Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2008-01-28,106.5,106.5,106.5,,,106.5,0.0,0.0
2008-01-29,106.359375,106.359375,106.359375,,,106.359375,0.0,0.0
2008-01-30,106.328125,106.328125,106.328125,,,106.328125,0.0,0.0
2008-01-31,106.5078125,106.5078125,106.5078125,,,106.5078125,0.0,0.0
2008-02-01,106.6484375,106.6484375,106.6484375,,,106.6484375,0.0,0.0
2008-02-04,106.7265625,106.7265625,106.7265625,,,106.7265625,0.0,0.0
2008-02-05,106.8984375,106.8984375,106.8984375,,,106.8984375,0.0,0.0
2008-02-06,106.828125,106.828125,106.828125,,,106.828125,0.0,0.0
2008-02-07,106.7578125,106.7578125,106.7578125,,,106.7578125,0.0,0.0
2008-02-08,106.875,106.875,106.875,,,106.875,0.0,0.0
2008-02-11,106.9296875,106.9296875,106.9296875,,,106.9296875,0.0,0.0
2008-02-12,106.875,106.875,106.875,,,106.875,0.0,0.0
2008-02-13,106.9921875,106.9921875,106.9921875,,,106.9921875,0.0,0.0
2008-02-14,106.96875,106.96875,106.96875,,,106.96875,0.0,0.0
2008-02-15,106.9140625,106.9140625,106.9140625,,,106.9140625,0.0,0.0
2008-02-19,106.625,106.625,106.625,,,106.625,0.0,0.0
2008-02-20,106.4140625,106.4140625,106.4140625,,,106.4140625,0.0,0.0
2008-02-21,106.734375,106.734375,106.734375,,,106.734375,0.0,0.0
2008-02-22,106.7890625,106.7890625,106.7890625,,,106.7890625,0.0,0.0
2008-02-25,106.5390625,106.5390625,106.5390625,,,106.5390625,0.0,0.0
2008-02-26,106.703125,106.703125,106.703125,,,106.703125,0.0,0.0
2008-02-27,106.7265625,106.7265625,106.7265625,,,106.7265625,0.0,0.0
2008-02-28,106.96875,106.96875,106.96875,,,106.96875,0.0,0.0
2008-02-29,107.4609375,107.4609375,107.4609375,,,107.4609375,0.0,0.0
2008-03-03,107.515625,107.515625,107.515625,,,107.515625,0.0,0.0
2008-03-04,107.484375,107.484375,107.484375,,,107.484375,0.0,0.0
2008-03-05,107.3359375,107.3359375,107.3359375,,,107.3359375,0.0,0.0
2008-03-06,107.375,107.375,107.375,,,107.375,0.0,0.0
2008-03-07,107.5,107.5,107.5,,,107.5,0.0,0.0
2008-03-10,107.5625,107.5625,107.5625,,,107.5625,0.0,0.0
2008-03-11,107.1796875,107.1796875,107.1796875,,,107.1796875,0.0,0.0
2008-03-12,107.3515625,107.3515625,107.3515625,,,107.3515625,0.0,0.0
2008-03-13,107.34375,107.34375,107.34375,,,107.34375,0.0,0.0
2008-03-14,107.671875,107.671875,107.671875,,,107.671875,0.0,0.0
2008-03-17,107.7578125,107.7578125,107.7578125,,,107.7578125,0.0,0.0
2008-03-18,107.3515625,107.3515625,107.3515625,,,107.3515625,0.0,0.0
2008-03-19,107.4296875,107.4296875,107.4296875,,,107.4296875,0.0,0.0
2008-03-20,107.25,107.25,107.25,,,107.25,0.0,0.0
2008-03-24,106.78125,106.78125,106.78125,,,106.78125,0.0,0.0
2008-03-25,106.921875,106.921875,106.921875,,,106.921875,0.0,0.0
2008-03-26,107.09375,107.09375,107.09375,,,107.09375,0.0,0.0
2008-03-27,107.1328125,107.1328125,107.1328125,,,107.1328125,0.0,0.0
2008-03-28,107.2734375,107.2734375,107.2734375,,,107.2734375,0.0,0.0
2008-03-31,107.328125,107.328125,107.328125,,,107.328125,0.0,0.0
2008-04-01,106.8203125,106.8203125,106.8203125,,,106.8203125,0.0,0.0
2008-04-02,106.6484375,106.6484375,106.6484375,,,106.6484375,0.0,0.0
2008-04-03,106.625,106.625,106.625,,,106.625,0.0,0.0
2008-04-04,106.7890625,106.7890625,106.7890625,,,106.7890625,0.0,0.0
2008-04-07,106.6015625,106.6015625,106.6015625,,,106.6015625,0.0,0.0
2008-04-08,106.75,106.75,106.75,,,106.75,0.0,0.0
2008-04-09,107.0078125,107.0078125,107.0078125,,,107.0078125,0.0,0.0
2008-04-10,106.8515625,106.8515625,106.8515625,,,106.8515625,0.0,0.0
2008-04-11,107.03125,107.03125,107.03125,,,107.03125,0.0,0.0
2008-04-14,107.0,107.0,107.0,,,107.0,0.0,0.0
2008-04-15,106.8359375,106.8359375,106.8359375,,,106.8359375,0.0,0.0
2008-04-16,106.5390625,106.5390625,106.5390625,,,106.5390625,0.0,0.0
2008-04-17,106.28125,106.28125,106.28125,,,106.28125,0.0,0.0
2008-04-18,106.1171875,106.1171875,106.1171875,,,106.1171875,0.0,0.0
2008-04-21,106.1484375,106.1484375,106.1484375,,,106.1484375,0.0,0.0
2008-04-22,106.0234375,106.0234375,106.0234375,,,106.0234375,0.0,0.0
2008-04-23,106.046875,106.046875,106.046875,,,106.046875,0.0,0.0
2008-04-24,105.6328125,105.6328125,105.6328125,,,105.6328125,0.0,0.0
2008-04-25,105.6171875,105.6171875,105.6171875,,,105.6171875,0.0,0.0
2008-04-28,105.7265625,105.7265625,105.7265625,,,105.7265625,0.0,0.0
2008-04-29,105.7578125,105.7578125,105.7578125,,,105.7578125,0.0,0.0
2008-04-30,105.953125,105.953125,105.953125,,,105.953125,0.0,0.0
2008-05-01,105.78125,105.78125,105.78125,,,105.78125,0.0,0.0
2008-05-02,105.578125,105.578125,105.578125,,,105.578125,0.0,0.0
2008-05-05,105.65625,105.65625,105.65625,,,105.65625,0.0,0.0
2008-05-06,105.75,105.75,105.75,,,105.75,0.0,0.0
2008-05-07,105.8359375,105.8359375,105.8359375,,,105.8359375,0.0,0.0
2008-05-08,105.9921875,105.9921875,105.9921875,,,105.9921875,0.0,0.0
2008-05-09,106.0625,106.0625,106.0625,,,106.0625,0.0,0.0
2008-05-12,105.9296875,105.9296875,105.9296875,,,105.9296875,0.0,0.0
2008-05-13,105.5078125,105.5078125,105.5078125,,,105.5078125,0.0,0.0
2008-05-14,105.359375,105.359375,105.359375,,,105.359375,0.0,0.0
2008-05-15,105.546875,105.546875,105.546875,,,105.546875,0.0,0.0
2008-05-16,105.578125,105.578125,105.578125,,,105.578125,0.0,0.0
2008-05-19,105.65625,105.65625,105.65625,,,105.65625,0.0,0.0
2008-05-20,105.84375,105.84375,105.84375,,,105.84375,0.0,0.0
2008-05-21,105.6484375,105.6484375,105.6484375,,,105.6484375,0.0,0.0
2008-05-22,105.3671875,105.3671875,105.3671875,,,105.3671875,0.0,0.0
2008-05-23,105.6640625,105.6640625,105.6640625,,,105.6640625,0.0,0.0
2008-05-27,105.5078125,105.5078125,105.5078125,,,105.5078125,0.0,0.0
2008-05-28,105.3046875,105.3046875,105.3046875,,,105.3046875,0.0,0.0
2008-05-29,105.25,105.25,105.25,,,105.25,0.0,0.0
2008-05-30,105.3125,105.3125,105.3125,,,105.3125,0.0,0.0
2008-06-02,105.5859375,105.5859375,105.5859375,,,105.5859375,0.0,0.0
2008-06-03,105.78125,105.78125,105.78125,,,105.78125,0.0,0.0
2008-06-04,105.78125,105.78125,105.78125,,,105.78125,0.0,0.0
2008-06-05,105.6640625,105.6640625,105.6640625,,,105.6640625,0.0,0.0
2008-06-06,105.84375,105.84375,105.84375,,,105.84375,0.0,0.0
2008-06-09,105.21875,105.21875,105.21875,,,105.21875,0.0,0.0
2008-06-10,104.890625,104.890625,104.890625,,,104.890625,0.0,0.0
2008-06-11,105.109375,105.109375,105.109375,,,105.109375,0.0,0.0
2008-06-12,104.765625,104.765625,104.765625,,,104.765625,0.0,0.0
2008-06-13,104.6875,104.6875,104.6875,,,104.6875,0.0,0.0
2008-06-16,104.71875,104.71875,104.71875,,,104.71875,0.0,0.0
2008-06-17,104.8671875,104.8671875,104.8671875,,,104.8671875,0.0,0.0
2008-06-18,104.984375,104.984375,104.984375,,,104.984375,0.0,0.0
2008-06-19,104.765625,104.765625,104.765625,,,104.765625,0.0,0.0
2008-06-20,105.0,105.0,105.0,,,105.0,0.0,0.0
2008-06-23,104.828125,104.828125,104.828125,,,104.828125,0.0,0.0
2008-06-24,105.0703125,105.0703125,105.0703125,,,105.0703125,0.0,0.0
2008-06-25,105.1875,105.1875,105.1875,,,105.1875,0.0,0.0
2008-06-26,105.5,105.5,105.5,,,105.5,0.0,0.0
2008-06-27,105.546875,105.546875,105.546875,,,105.546875,0.0,0.0
2008-06-30,105.6015625,105.6015625,105.6015625,,,105.6015625,0.0,0.0
2008-07-01,105.578125,105.578125,105.578125,,,105.578125,0.0,0.0
2008-07-02,105.71875,105.71875,105.71875,,,105.71875,0.0,0.0
2008-07-03,105.8046875,105.8046875,105.8046875,,,105.8046875,0.0,0.0
2008-07-07,105.921875,105.921875,105.921875,,,105.921875,0.0,0.0
2008-07-08,105.5,105.5,105.5,,,105.5,0.0,0.0
